Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
Todd Frazier,PIT,29,0.03448276,0.13793103,0.25,0.07407407,0.13793103,0.07407407,0.2120051,0,0.08695652,-1.408296972,-4.920092858,0.109371023,-36.96618821,785
Andrew Romine,CHC,44,0.09090909,0.29545455,0.30769231,0.2,0.27272727,0.325,0.59772727,0.125,0.26923077,3.522233295,-1.806008738,0.264817147,62.04502364,1159
Albert Pujols,2 Tms,150,0.04,0.16,0.25,0.17985612,0.23333333,0.26618705,0.49952038,0.08633093,0.1875,6.489150037,-11.67531144,0.220352676,35.99123958,1177
Wilson Ramos,2 Tms,120,0.05,0.21666667,0.23076923,0.21621622,0.25423729,0.44144144,0.69567873,0.22522522,0.21518987,12.43508876,-2.096480427,0.293137583,84.19247648,1433
Miguel Cabrera,DET,376,0.06648936,0.22606383,0.29411765,0.25147929,0.30585106,0.3964497,0.70230076,0.14497041,0.29317269,41.92585584,-3.606394268,0.302833839,90.62032538,1744
Matt Moore,PHI,11,0,0.54545455,0,0,0,0,0,0,0,-1.52958471,-2.861645218,0,-100,1890
Clayton Kershaw,LAD,32,0.03125,0.28125,0.11111111,0.24137931,0.26666667,0.24137931,0.50804598,0,0.35,1.591354049,-2.283731067,0.228170127,42.06824466,2036
David Peralta,ARI,446,0.09192825,0.17040359,0.53947368,0.25685786,0.32735426,0.39900249,0.72635675,0.14214463,0.3,53.73626876,-0.272730035,0.313687367,92.97949491,2136
Adam Wainwright,STL,54,0.03703704,0.35185185,0.10526316,0.11904762,0.15909091,0.14285714,0.30194805,0.02380952,0.2173913,-1.272879236,-7.812085368,0.139575021,-14.22171107,2233
Carlos Santana,KCR,469,0.15138593,0.17270789,0.87654321,0.18367347,0.30916844,0.32653061,0.63569905,0.14285714,0.19,45.59970088,-11.19451534,0.285577607,77.22286594,2396
Corey Kluber,NYY,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,2429
Nelson Cruz,2 Tms,390,0.09230769,0.22307692,0.4137931,0.23976608,0.31443299,0.47660819,0.79104118,0.23684211,0.25104603,52.81885125,5.591251406,0.331541659,112.5430848,2434
Lance Lynn,CHW,5,0,0.6,0,0.2,0.2,0.2,0.4,0,0.5,0.032045358,-0.573436691,0.175811064,5.821526616,2520
Pete Kozma,OAK,9,0.11111111,0.33333333,0.33333333,0.125,0.22222222,0.125,0.34722222,0,0.2,0.048143874,-1.041723815,0.174530208,8.011097278,2539
Jhoulys Chacin,COL,7,0,0.28571429,0,0,0,0,0,0,0,-0.973372088,-1.821046957,0,-100,2608
Manny Pina,MIL,116,0.0862069,0.22413793,0.38461538,0.16504854,0.25,0.38834951,0.63834951,0.22330097,0.14084507,10.28172607,-3.765457475,0.275193072,68.64881378,2829
Ross Detwiler,MIA,2,0,0.5,0,0.5,0.5,0.5,1,0,1,0.449204824,0.207012005,0.439527661,180.7919529,2859
Roberto Perez,CLE,100,0.09,0.38,0.23684211,0.13483146,0.21428571,0.26966292,0.48394863,0.13483146,0.1875,4.030449029,-8.079191957,0.216778329,32.51678805,2900
Tommy Pham,SDP,407,0.12285012,0.22604423,0.54347826,0.23931624,0.33660934,0.3988604,0.73546974,0.15954416,0.29083665,52.00821472,2.721975905,0.322509699,104.2899674,2967
Mitch Moreland,OAK,208,0.06730769,0.21153846,0.31818182,0.24210526,0.29807692,0.43157895,0.72965587,0.18947369,0.27142857,24.77294188,-0.415111368,0.312014341,100.888591,3086
Kenley Jansen,LAD,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,3096
Tony Watson,LAA,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,3132
Max Scherzer,2 Tms,44,0,0.45454545,0,0,0,0,0,0,0,-6.118338838,-11.44658087,0,-100,3137
Robinson Chirinos,CHC,74,0.05405405,0.31081081,0.17391304,0.24615385,0.32876712,0.44615385,0.77492097,0.2,0.33333333,10.27191185,1.310777521,0.335835297,108.1860857,3142
David Price,LAD,15,0,0.2,0,0.25,0.23076923,0.33333333,0.56410256,0.08333333,0.3,0.777972017,-1.038474131,0.230750552,43.74476744,3184
Charlie Culberson,TEX,127,0.08661417,0.31496063,0.275,0.12280702,0.20634921,0.1754386,0.38178781,0.05263158,0.17808219,1.398240244,-13.98100381,0.181371634,9.765845976,3298
Matt Joyce,PHI,55,0.18181818,0.2,0.90909091,0.09090909,0.25454545,0.18181818,0.43636363,0.09090909,0.09090909,1.401726757,-5.258575785,0.198868079,19.03818254,3353
Drew Butera,LAA,30,0,0.4,0,0.07692308,0.07407407,0.07692308,0.15099715,0,0.13333333,-2.555347695,-6.188239991,0.065115209,-70.21512527,3411
Jeff Mathis,ATL,6,0,0.66666667,0,0,0,0,0,0,0,-0.834318932,-1.560897392,0,-100,3448
Anthony Rizzo,2 Tms,405,0.10123457,0.17283951,0.58571429,0.21449275,0.32098765,0.4115942,0.73258185,0.19710145,0.22348485,50.10760188,1.063555886,0.317614877,98.05479073,3473
Eric Hosmer,SDP,407,0.10565111,0.17690418,0.59722222,0.27222222,0.35380835,0.4,0.75380835,0.12777778,0.31785714,54.58040826,5.294169453,0.330148148,109.2527293,3516
Rene Rivera,2 Tms,46,0.02173913,0.39130435,0.05555556,0.19512195,0.23255814,0.29268293,0.52524107,0.09756098,0.31818182,2.385324346,-3.185110508,0.231073165,41.29621995,3648
Josh Reddick,ARI,108,0.0462963,0.18518519,0.25,0.29411765,0.32407407,0.43137255,0.75544662,0.1372549,0.34567901,13.92882608,0.850413817,0.323943506,99.64299026,3892
Dexter Fowler,LAA,16,0.0625,0.3125,0.2,0.2,0.25,0.2,0.45,0,0.3,0.529394056,-1.408148502,0.208055157,26.34804798,4062
Michael Brantley,HOU,328,0.07621951,0.08841463,0.86206897,0.36333333,0.41768293,0.50666667,0.9243496,0.14333334,0.38867925,62.56170069,22.84207826,0.398596532,157.9853333,4106
Jake Arrieta,2 Tms,20,0.05,0.5,0.1,0.2,0.29411765,0.2,0.49411765,0,0.6,2.189130115,-0.232798082,0.238283234,85.85046532,4153
Ryan Zimmerman,WSN,157,0.07006369,0.26751592,0.26190476,0.20689655,0.2611465,0.3862069,0.6473534,0.17931035,0.2371134,14.31328042,-4.698855923,0.278253126,70.26793719,4220
Jose Lobaton,CHC,11,0.18181818,0.45454545,0.4,0,0.18181818,0,0.18181818,0,0,-0.384962435,-1.717022944,0.125766646,-28.29720339,4243
Mark Melancon,SDP,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,4264
Joey Votto,CIN,367,0.15803815,0.21798365,0.725,0.28947368,0.40326975,0.64473684,1.04800659,0.35526316,0.29081633,79.47734149,35.03495907,0.429806714,165.3750818,4314
Tyler Chatwood,SFG,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,4338
Jed Lowrie,OAK,332,0.09939759,0.21084337,0.47142857,0.23728814,0.31626506,0.41694915,0.73321421,0.17966101,0.27314815,40.77781188,0.573803807,0.31651537,103.9292637,4418
Starlin Castro,WSN,257,0.08171206,0.16342412,0.5,0.25862069,0.31640625,0.35775862,0.67416487,0.09913793,0.3,26.83367434,-4.288102996,0.294260067,80.66777548,4579
Charlie Morton,ATL,45,0,0.44444444,0,0.13157895,0.13157895,0.15789474,0.28947369,0.02631579,0.27777778,-1.59568129,-7.045019734,0.125207048,-29.81314086,4676
Nate Jones,LAD,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,4696
Rich Hill,2 Tms,19,0,0.36842105,0,0.15789474,0.15789474,0.15789474,0.31578948,0,0.25,-0.460076547,-2.760908335,0.138798209,-12.24308534,4806
Jarrod Dyson,2 Tms,119,0.07563025,0.18487395,0.40909091,0.21495327,0.27350427,0.28971963,0.5632239,0.07476636,0.26744186,8.120952371,-6.289520402,0.250497366,53.37056725,4866
Mike Moustakas,CIN,164,0.07926829,0.21341463,0.37142857,0.23648649,0.29878049,0.43243243,0.73121292,0.19594594,0.26605505,19.58555915,-0.27425207,0.312405286,89.09843133,4892
Scott Kazmir,SFG,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,4897
Ender Inciarte,ATL,75,0.09333333,0.28,0.33333333,0.21212121,0.28767123,0.28787879,0.57555002,0.07575758,0.29545455,5.72310823,-3.359122509,0.260293645,57.95370564,4922
Jon Lester,2 Tms,38,0.05263158,0.5,0.10526316,0.14285714,0.18918919,0.25714286,0.44633205,0.11428572,0.26666667,0.885735111,-3.715928463,0.196453086,19.49124375,4930
Jason Heyward,CHC,279,0.07885305,0.18996416,0.41509434,0.20784314,0.27598566,0.35294118,0.62892684,0.14509804,0.23589744,24.4614138,-9.324484547,0.274032476,68.03229691,4940
Giancarlo Stanton,NYY,408,0.09558824,0.28186275,0.33913043,0.27322404,0.34068627,0.52185792,0.86254419,0.24863388,0.32751092,66.16743916,16.76010394,0.364075682,132.9219513,4949
Asdrubal Cabrera,2 Tms,229,0.10480349,0.24017467,0.43636364,0.215,0.30131004,0.35,0.65131004,0.135,0.26573427,22.62548835,-5.105589512,0.287479703,75.79243967,4962
Stephen Vogt,2 Tms,190,0.10526316,0.22105263,0.47619048,0.17159763,0.25789474,0.31952663,0.57742137,0.147929,0.18852459,13.04735129,-9.960966586,0.251117878,52.16257754,5000
Jake Diekman,OAK,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,5003
Josh Donaldson,MIN,376,0.13031915,0.19414894,0.67123288,0.24290221,0.34308511,0.43217666,0.77526177,0.18927445,0.26890756,51.68525327,6.153003167,0.334205039,111.9444994,5038
Wade LeBlanc,STL,11,0,0.18181818,0,0,0,0,0,0,0,-1.52958471,-2.861645218,0,-100,5221
Justin Upton,LAA,255,0.08627451,0.29803922,0.28947368,0.20524017,0.27165354,0.37991266,0.6515662,0.17467249,0.25342466,23.87698688,-7.002597633,0.281235863,75.78532025,5222
Cameron Maybin,NYM,26,0.11538462,0.30769231,0.375,0.04545455,0.19230769,0.04545455,0.23776224,0,0.07142857,-0.573826367,-3.722333023,0.141389902,-10.85165685,5223
Jon Jay,LAA,10,0,0.1,0,0.4,0.4,0.4,0.8,0,0.44444444,1.518712986,0.307748888,0.351622128,123.334807,5227
Justin Turner,LAD,435,0.10574713,0.16321839,0.64788732,0.28609626,0.37471264,0.46256684,0.83727948,0.17647058,0.30927835,69.99184644,17.31490815,0.362535516,129.3665166,5235
Robbie Grossman,DET,465,0.15268817,0.24301075,0.62831858,0.22077922,0.34698276,0.38701299,0.73399575,0.16623377,0.26923077,59.79862875,3.488798163,0.323494605,104.5777192,5254
Sandy Leon,MIA,155,0.03870968,0.34193548,0.11320755,0.16551724,0.20645161,0.26896552,0.47541713,0.10344828,0.22222222,5.1620711,-13.60787243,0.208316895,30.5724622,5273
Aaron Hicks,NYY,90,0.13333333,0.21111111,0.63157895,0.17333333,0.3,0.24,0.54,0.06666667,0.21428571,6.535455173,-4.363221714,0.255831427,59.79747599,5297
Brandon Crawford,SFG,399,0.11027569,0.1679198,0.65671642,0.31896552,0.40100251,0.56034483,0.96134734,0.24137931,0.3509434,77.68734817,29.36988064,0.403392696,156.3144551,5343
Jose Alvarez,SFG,5,0.4,0.4,1,0,0.5,0,0.5,0,0,0.735512066,0.130030016,0.345858276,118.9338805,5358
Freddie Freeman,ATL,503,0.13717694,0.15109344,0.90789474,0.31701632,0.41550696,0.53379953,0.94930649,0.21678321,0.33939394,95.86741282,34.95591866,0.398420537,147.6958568,5361
Michael Pineda,MIN,3,0,0.33333333,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,5372
Juan Lagares,LAA,208,0.03365385,0.25,0.13461538,0.22727273,0.25365854,0.32828283,0.58194137,0.1010101,0.29370629,14.50703381,-10.68101944,0.252361655,56.2793306,5384
Pablo Sandoval,ATL,78,0.12820513,0.28205128,0.45454545,0.17910448,0.29487179,0.35820896,0.65308075,0.17910448,0.19512195,7.933363777,-1.512156192,0.290995064,77.90066411,5409
Jose Altuve,HOU,471,0.10615711,0.1358811,0.78125,0.27777778,0.3566879,0.50483092,0.86151882,0.22705314,0.27575758,76.97268979,19.93628074,0.365585117,135.6844507,5417
Jesse Chavez,ATL,2,0,1,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,5448
Ji-Man Choi,TBR,227,0.16740088,0.25110132,0.66666667,0.24468085,0.37444934,0.46808511,0.84253445,0.22340426,0.29166667,37.19760344,9.708718398,0.366119485,138.8980437,5452
Abraham Almonte,ATL,142,0.16197183,0.20422535,0.79310345,0.23728814,0.35915493,0.44915254,0.80830747,0.2118644,0.27058824,21.44651239,4.250822189,0.350607452,116.6313113,5486
Austin Romine,CHC,41,0.02439024,0.48780488,0.05,0.075,0.09756098,0.075,0.17256098,0,0.15,-2.94693483,-7.911887634,0.081192256,-57.25754198,5491
Marwin Gonzalez,2 Tms,219,0.07305936,0.29223744,0.25,0.17708333,0.2706422,0.25,0.5206422,0.07291667,0.24603175,13.29914632,-13.22096744,0.241504972,45.60035553,5497
Kyle Higashioka,NYY,142,0.0915493,0.3028169,0.30232558,0.15503876,0.23239437,0.3255814,0.55797577,0.17054264,0.18518519,9.004911848,-8.190778352,0.244710398,52.28465742,5517
Madison Bumgarner,ARI,41,0.17073171,0.56097561,0.30434783,0.13333333,0.30769231,0.16666667,0.47435898,0.03333334,0.5,2.512207293,-2.452745511,0.242122072,46.4829482,5524
Steven Souza Jr.,LAD,18,0.11111111,0.44444444,0.25,0.06666667,0.22222222,0.06666667,0.28888889,0,0.14285714,-0.033712261,-2.213447638,0.165801161,1.546626855,5667
Junior Guerra,LAA,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,5702
Hernan Perez,WSN,7,0,0.57142857,0,0,0,0,0,0,0,-0.973372088,-1.821046957,0,-100,5751
Avisail Garcia,MIL,387,0.04651163,0.25064599,0.18556701,0.25770308,0.30490956,0.4789916,0.78390116,0.22128852,0.28630705,52.33640551,5.472094896,0.331516317,105.2424783,5760
Wilmer Flores,SFG,287,0.10801394,0.11149826,0.96875,0.248,0.33449477,0.436,0.77049477,0.188,0.23923445,39.18267497,4.428005346,0.33307402,110.627847,5827
Leury Garcia,CHW,335,0.10149254,0.19104478,0.53125,0.26116838,0.34242424,0.37457045,0.71699469,0.11340207,0.32,41.19481919,0.627521884,0.316690471,100.9926996,5913
Jean Segura,PHI,384,0.0546875,0.14583333,0.375,0.27920228,0.33159269,0.4045584,0.73615109,0.12535612,0.31034483,48.34476139,1.843740006,0.32022961,97.88774376,5933
Didi Gregorius,PHI,302,0.05960265,0.1589404,0.375,0.22580645,0.27152318,0.39426523,0.66578841,0.16845878,0.23555556,28.75580485,-7.815310929,0.283148717,73.79598996,6012
Eduardo Escobar,2 Tms,440,0.08863636,0.23636364,0.375,0.2375,0.30454545,0.4475,0.75204545,0.21,0.27338129,55.90523457,2.622814235,0.321631068,98.3536565,6153
J.D. Martinez,BOS,407,0.08353808,0.25798526,0.32380952,0.28961749,0.35221675,0.53551913,0.88773588,0.24590164,0.35510204,69.65498507,20.36874626,0.374913983,135.0583718,6184
Trevor Cahill,PIT,7,0,0.42857143,0,0.14285714,0.14285714,0.14285714,0.28571428,0,0.25,-0.246060953,-1.093735822,0.125579332,-26.43551994,6249
Alcides Escobar,WSN,245,0.04897959,0.15102041,0.32432432,0.2920354,0.33333333,0.41150442,0.74483775,0.11946902,0.3315508,31.29914241,1.630521999,0.322470165,98.99610245,6310
Jake Odorizzi,HOU,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,6397
Jordy Mercer,WSN,79,0.08860759,0.25316456,0.35,0.22222222,0.29113924,0.34722222,0.63836146,0.125,0.28,7.423633823,-2.142982556,0.281640521,72.46875544,6547
Robert Stock,CHC,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,6576
Freddy Galvis,2 Tms,276,0.07971014,0.20652174,0.38596491,0.2295082,0.3040293,0.38114754,0.68517684,0.15163934,0.26111111,29.6773736,-3.745235519,0.298160406,84.93653759,6609
Carlos Carrasco,NYM,15,0,0.53333333,0,0,0,0,0,0,0,-2.085797331,-3.902243479,0,-100,6632
Craig Kimbrel,CHC,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,6655
Martin Maldonado,HOU,300,0.12,0.3,0.4,0.15384615,0.26333333,0.26923077,0.5325641,0.11538462,0.20121951,18.63034565,-17.69857731,0.243122587,52.95481014,6887
Johnny Cueto,SFG,22,0.09090909,0.31818182,0.28571429,0.05555556,0.15,0.05555556,0.20555556,0,0.09090909,-1.000042669,-3.664163686,0.113124421,-32.27517335,6893
Chase Anderson,PHI,13,0,0.46153846,0,0,0,0,0,0,0,-1.80769102,-3.381944349,0,-100,6895
Martin Perez,BOS,3,0,1,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,6902
Eric Campbell,SEA,9,0.11111111,0,1,0.375,0.44444444,0.375,0.81944444,0,0.375,1.502766144,0.412898455,0.369875835,140.7171904,6938
Yadier Molina,STL,393,0.043257,0.17302799,0.25,0.24728261,0.28826531,0.3423913,0.63065661,0.09510869,0.28231293,34.89937621,-12.69151286,0.275394811,74.02149672,7007
Daniel Bard,COL,1,0,0,0,1,1,1,2,0,1,0.58825798,0.46716157,0.879055321,449.2191223,7115
Craig Stammen,SDP,5,0,0.4,0,0.25,0.25,0.25,0.5,0,0.5,0.213873142,-0.391608907,0.21976383,37.53515181,7274
Salvador Perez,KCR,481,0.04158004,0.27027027,0.15384615,0.26116071,0.30561331,0.50669643,0.81230974,0.24553572,0.29896907,68.74430774,10.4969346,0.340802722,114.5302276,7304
Sean Kazmar Jr.,ATL,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,7349
J.A. Happ,STL,4,0,0.25,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,7410
Jay Jackson,SFG,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,7432
Alex Avila,WSN,92,0.18478261,0.30434783,0.60714286,0.21621622,0.36263736,0.40540541,0.76804277,0.18918919,0.33333333,12.75938907,1.618519359,0.335689525,107.5848273,7476
Jordan Lyles,TEX,6,0,0.83333333,0,0,0,0,0,0,0,-0.834318932,-1.560897392,0,-100,7593
Travis d'Arnaud,ATL,181,0.04972376,0.25414365,0.19565217,0.21176471,0.25414365,0.37647059,0.63061424,0.16470588,0.25210084,15.35972206,-6.558728123,0.270630192,64.6694435,7739
Miguel Rojas,MIA,376,0.05319149,0.14893617,0.35714286,0.24362606,0.288,0.35410765,0.64210765,0.11048159,0.27739726,34.91171228,-10.62053782,0.28028715,77.33211479,7802
Hunter Strickland,MIL,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,7836
Charlie Blackmon,COL,424,0.08254717,0.15566038,0.53030303,0.26455026,0.33726415,0.42063492,0.75789907,0.15608466,0.29508197,56.18960402,4.844726245,0.328236632,91.34779805,7859
Jonathan Lucroy,2 Tms,11,0.18181818,0.09090909,2,0.375,0.5,0.375,0.875,0,0.42857143,2.108959872,0.776899363,0.402059907,148.8198858,7870
Josh Lindblom,MIL,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,7882
Eric Sogard,CHC,135,0.04444444,0.19259259,0.23076923,0.25984252,0.28888889,0.34645669,0.63534558,0.08661417,0.31372549,11.61860263,-4.729412703,0.272084642,66.7667736,7927
Matt Carpenter,STL,226,0.13716814,0.30088496,0.45588235,0.17989418,0.31415929,0.2962963,0.61045559,0.11640212,0.26271186,20.95606106,-6.411727568,0.280136838,77.10243015,8090
Josh Harrison,2 Tms,396,0.06313131,0.14141414,0.44642857,0.2729805,0.33333333,0.39554318,0.72887651,0.12256268,0.3089701,49.19921316,1.245034858,0.318226441,98.79637349,8202
Brett Anderson,MIL,29,0.13793103,0.34482759,0.4,0,0.14285714,0,0.14285714,0,0,-1.661538225,-5.173334111,0.09881665,-45.94436314,8223
Paolo Espino,WSN,19,0,0.36842105,0,0.22222222,0.22222222,0.22222222,0.44444444,0,0.36363636,0.428859284,-1.871972503,0.195345627,16.40226975,8246
Kurt Suzuki,LAA,137,0.05839416,0.19708029,0.2962963,0.20833333,0.27941176,0.275,0.55441176,0.06666667,0.25263158,9.33759016,-7.25261799,0.250442626,54.98292946,8259
Ehire Adrianza,ATL,151,0.08609272,0.21854305,0.39393939,0.25,0.32,0.42424242,0.74424242,0.17424242,0.29591837,18.87431053,0.588752642,0.319138958,96.18597797,8418
Gerardo Parra,WSN,86,0.06976744,0.26744186,0.26086957,0.25641026,0.31395349,0.3974359,0.71138939,0.14102564,0.33333333,9.984506325,-0.429784923,0.308386288,89.84569503,8553
Donovan Solano,SFG,221,0.08144796,0.18552036,0.43902439,0.26804124,0.3438914,0.36082474,0.70471614,0.0927835,0.32467532,26.12553326,-0.636773321,0.310943973,96.24977726,8623
Elvis Andrus,OAK,360,0.05277778,0.13611111,0.3877551,0.26946108,0.31476323,0.36526946,0.68003269,0.09580838,0.30633803,38.54666538,-5.048042174,0.29747853,91.06891486,8709
Jason Castro,HOU,120,0.175,0.29166667,0.6,0.26262626,0.39166667,0.52525253,0.9169192,0.26262627,0.33333333,22.02237582,7.49080664,0.389873684,152.0926076,8722
Wade Miley,CIN,49,0.06122449,0.2244898,0.27272727,0.22727273,0.27659574,0.29545455,0.57205029,0.06818182,0.3030303,3.497293209,-2.436430874,0.254329287,51.36598874,8779
Ryan Lavarnway,CLE,22,0,0.36363636,0,0.23809524,0.23809524,0.33333333,0.57142857,0.09523809,0.38461538,1.379127065,-1.284993952,0.243831382,50.79249492,8879
Lorenzo Cain,MIL,208,0.07692308,0.17788462,0.43243243,0.27513228,0.33653846,0.43386243,0.77040089,0.15873015,0.30821918,28.47859253,3.29053928,0.333546973,106.5618118,9077
Khris Davis,2 Tms,55,0.09090909,0.30909091,0.29411765,0.20408163,0.27272727,0.34693878,0.61966605,0.14285715,0.25806452,4.652420409,-2.007882134,0.270302795,71.04226786,9112
Nathan Eovaldi,BOS,2,0.5,0.5,1,0,0.5,0,0.5,0,0,0.294204826,0.052012007,0.345858276,115.4297702,9132
Buster Posey,SFG,335,0.13134328,0.19402985,0.67692308,0.28027682,0.3761194,0.4532872,0.8294066,0.17301038,0.32394366,53.5024578,12.93516049,0.36109486,128.8332114,9166
Paul Goldschmidt,STL,541,0.09981516,0.19963031,0.5,0.27916667,0.35304991,0.47916667,0.83221658,0.2,0.31444759,83.89759626,18.38443853,0.355498757,126.0656737,9218
Starling Marte,2 Tms,362,0.08839779,0.17127072,0.51612903,0.32807571,0.40443213,0.47318612,0.87761825,0.14511041,0.388,63.35024318,19.51334281,0.379500892,143.8097539,9241
AJ Pollock,LAD,283,0.06360424,0.19081272,0.33333333,0.3011583,0.35335689,0.54826255,0.90161944,0.24710425,0.33160622,49.44025187,15.16996788,0.379214396,140.2029188,9256
Patrick Corbin,WSN,42,0.04761905,0.45238095,0.10526316,0.11111111,0.15789474,0.11111111,0.26900585,0,0.23529412,-1.35964289,-6.445692104,0.128938273,-26.74312099,9323
Brock Holt,TEX,218,0.10091743,0.18348624,0.55,0.21649485,0.29816514,0.32474227,0.62290741,0.10824742,0.26143791,19.75731318,-6.641704173,0.277603466,74.77532103,9345
Evan Longoria,SFG,209,0.09569378,0.27272727,0.35087719,0.24064171,0.31100478,0.42780749,0.73881227,0.18716578,0.304,25.53188803,0.222738372,0.315714538,99.34925164,9368
Josh Tomlin,ATL,3,0.33333333,0.33333333,1,0.5,0.66666667,0.5,1.16666667,0,1,0.882462806,0.519173576,0.523590624,229.0198672,9388
Matt Adams,COL,35,0.05714286,0.22857143,0.25,0.18181818,0.22857143,0.21212121,0.44069264,0.03030303,0.24,0.523322773,-3.715051572,0.186136461,-0.975823924,9393
Dustin Garneau,DET,44,0.02272727,0.22727273,0.1,0.19047619,0.20454545,0.57142857,0.77597402,0.38095238,0.13793103,5.203815278,-0.124426756,0.31100857,96.14276994,9433
Dallas Keuchel,CHW,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,9434
Yan Gomes,2 Tms,250,0.068,0.212,0.32075472,0.21929825,0.288,0.34649123,0.63449123,0.12719298,0.25595238,22.22406201,-8.050040454,0.275316492,70.61955314,9627
Joe Kelly,LAD,2,0,0,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,9761
Christian Vazquez,BOS,338,0.07692308,0.16272189,0.47272727,0.27687296,0.33531157,0.37459283,0.7099044,0.09771987,0.324,40.25569885,-0.674887684,0.312013155,92.56567717,9774
Nolan Arenado,STL,530,0.07735849,0.14528302,0.53246753,0.24532225,0.30566038,0.47193347,0.77759385,0.22661122,0.2421875,68.37825416,4.197156932,0.323997848,105.5992806,9777
Garrett Richards,BOS,2,0,0.5,0,0.5,0.5,1,1.5,0.5,1,0.749204854,0.507012034,0.620823264,301.1825435,9784
Kyle Seager,SEA,436,0.10550459,0.22247706,0.4742268,0.20833333,0.29816514,0.4375,0.73566514,0.22916667,0.21722846,52.74113405,-0.056900645,0.314268717,103.1517666,9785
Rex Brothers,CHC,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,9794
Miles Mikolas,STL,11,0.09090909,0.36363636,0.25,0,0.125,0,0.125,0,0,-0.742656896,-2.074717404,0.086464569,-48.72799803,9803
Andrew McCutchen,PHI,379,0.13984169,0.25329815,0.55208333,0.18553459,0.29815303,0.35220126,0.65035429,0.16666667,0.21658986,37.09870208,-8.796837253,0.286373193,75.89095771,9847
DJ LeMahieu,NYY,466,0.10729614,0.15450644,0.69444444,0.26894866,0.35193133,0.37408313,0.72601446,0.10513447,0.30722892,59.03639339,2.605466396,0.321184099,103.9465155,9874
Jay Bruce,NYY,25,0.12,0.4,0.3,0.09090909,0.2,0.22727273,0.42727273,0.13636364,0.09090909,0.628065241,-2.399345005,0.198428943,21.01919137,9892
Brett Gardner,NYY,346,0.13872832,0.20231214,0.68571429,0.21232877,0.32080925,0.38013699,0.70094624,0.16780822,0.24311927,39.92469058,-1.974667228,0.307528601,94.72153499,9927
Darin Ruf,SFG,172,0.12790698,0.34302326,0.37288136,0.26174497,0.36046512,0.46308725,0.82355237,0.20134228,0.38554217,26.83601697,6.007434471,0.356640458,125.9391506,9929
Trayce Thompson,CHC,18,0.16666667,0.5,0.33333333,0.06666667,0.22222222,0.26666667,0.48888889,0.2,0,0.874126194,-1.305609184,0.226759348,37.31856581,9952
Mike Minor,KCR,5,0,0.6,0,0,0,0,0,0,0,-0.695265777,-1.300747826,0,-100,10021
Chris Owings,COL,30,0.13333333,0.43333333,0.30769231,0.23076923,0.33333333,0.46153846,0.79487179,0.23076923,0.41666667,4.284355134,0.651462838,0.340672527,99.42749842,10030
Wil Myers,SDP,360,0.09166667,0.30277778,0.30275229,0.25,0.31666667,0.42901235,0.74567902,0.17901235,0.33170732,45.50623367,1.911526126,0.320844068,103.2077935,10047
Max Stassi,LAA,242,0.07438017,0.31404959,0.23684211,0.25581395,0.33471074,0.45116279,0.78587353,0.19534884,0.34108527,34.36256137,5.057230187,0.339684124,115.2700807,10059
Jonathan Villar,NYM,348,0.10057471,0.25574713,0.39325843,0.23376623,0.31791908,0.42857143,0.74649051,0.1948052,0.27941176,44.15036961,2.00881898,0.321403272,106.104475,10071
Kyle Gibson,PHI,21,0,0.38095238,0,0.14285714,0.14285714,0.28571429,0.42857143,0.14285715,0.16666667,0.194655587,-2.34836902,0.179268059,6.303892369,10123
Stephen Strasburg,WSN,6,0.16666667,0.16666667,1,0.25,0.4,0.5,0.9,0.25,0.33333333,1.08522783,0.358649371,0.386672616,140.7089506,10131
